Batch_ID,Time,Flour (kg),Sugar (kg),Yeast (kg),Water Temp (C),Salt (kg),Mixer Speed (RPM),Mixing Temp (C),Fermentation Temp (C),Oven Temp (C),Oven Humidity (%)
5,15,9.642498,5.073486,2.214674,25.936461,1.012132,171.629885,36.593346,37.077074,180.22678,41.767366
5,16,10.0023,5.238089,1.906026,26.112219,0.968362,173.701543,36.002274,36.943059,179.848305,44.242891
5,17,10.17515,5.182858,1.838563,25.463398,1.025691,172.119956,36.543964,36.881635,180.69514,44.452634
5,18,9.608995,4.920613,1.967423,25.443725,0.892045,171.66683,37.050901,37.150034,181.090358,46.149744
5,19,9.994041,5.014005,1.882608,26.267308,0.992469,171.314224,36.479333,37.315832,177.889738,45.202463
5,20,9.582058,4.961894,1.965024,26.069517,0.935357,169.85595,37.456608,36.846819,179.133698,43.606184
5,21,10.313021,5.118074,2.200408,25.580421,1.04386,166.876131,36.820815,37.051057,180.247094,45.429768
5,22,10.031809,5.211236,2.137486,25.987654,0.940932,171.167994,36.652599,37.196956,182.546459,45.42747
5,23,10.267246,5.159152,1.962253,26.217704,0.917651,165.957748,37.524701,36.824267,180.205547,45.510414
5,24,10.453129,4.663721,1.988417,26.294724,1.014892,166.819374,37.548157,37.490799,178.532343,43.742168
5,25,10.454006,4.998616,2.020107,26.472992,0.981999,164.728459,37.689739,36.857315,180.205366,45.164389
5,26,10.115007,4.970337,2.133817,26.560875,0.951993,164.189108,37.597811,36.820255,180.756107,45.197405
5,27,9.932678,4.703235,1.920057,26.296939,1.028534,161.866814,36.959045,37.169647,178.99527,44.351929
5,28,9.715092,4.885629,1.851896,26.517188,0.977006,158.738044,36.506035,37.08364,180.993242,45.577363
5,29,10.237193,4.967985,1.985575,26.530241,1.009436,157.837818,37.603733,37.19037,180.013188,45.354214
5,30,9.857125,5.353504,1.989813,26.321372,1.030295,155.547735,37.439592,36.985464,178.393188,44.456968
5,31,10.208033,5.278504,1.98433,26.844781,0.942073,152.694979,37.625128,36.700058,179.442874,43.540205
5,32,9.961204,4.693865,2.042505,26.233005,1.016819,150.61035,39.040387,37.002116,179.871716,45.182242
5,33,9.599693,5.250428,1.988766,26.537267,1.021286,148.498488,38.056899,36.912682,179.535733,44.831426
5,34,10.343451,5.268861,2.176194,27.078175,1.050909,147.591815,38.632511,37.139649,180.457942,44.725698
5,35,9.883818,4.897544,2.025838,26.575515,0.978838,143.277239,37.784859,37.109733,179.733832,43.033427
5,36,10.08913,4.935405,1.981985,26.798255,0.941459,142.777252,38.832891,36.926895,179.914238,44.139326
5,37,9.776313,5.198685,1.907857,27.713953,0.953295,141.438557,38.702566,37.042897,180.02376,44.464555
5,38,9.686919,4.714561,1.984529,27.173669,0.982932,140.000109,38.675768,37.057212,180.001815,44.367356
5,39,9.42965,4.923718,1.8961,27.339661,0.950472,137.69773,38.63652,37.220641,179.396447,46.138854
5,40,9.567694,5.095738,2.122297,27.434056,1.002684,136.702248,38.378203,36.96476,180.100945,43.830868
5,41,10.023196,5.11841,1.981341,27.36168,0.942461,134.726665,38.671206,37.154405,179.19081,44.762587
5,42,9.995798,4.973128,2.022915,27.306118,0.885028,134.696264,37.712531,36.761356,178.854514,44.651155
5,43,9.883715,4.785974,1.945473,27.288494,0.95688,130.922306,39.140493,36.811038,180.775552,45.301804
5,44,9.868098,4.870905,2.1111,26.972836,0.955388,133.215733,38.668985,37.121001,179.495085,45.66296
5,45,9.897791,4.815088,1.828672,27.82674,1.006915,133.275015,39.784329,37.074839,179.00527,45.932659
5,46,10.086775,4.90309,2.014752,27.852264,0.996636,132.501225,39.92394,36.853856,179.263753,45.786434
5,47,9.527401,5.072551,2.017869,27.577831,1.038523,131.46932,39.482325,36.986511,179.106632,43.488086
5,48,10.19498,5.018788,2.041251,26.734331,0.989207,131.263116,39.691143,37.012007,180.063319,44.806417
5,49,9.851632,4.877933,2.014509,27.723201,0.920566,132.568367,41.188737,36.643919,178.591245,44.061298
5,50,10.1753,5.040051,2.057123,27.678839,1.000955,131.858502,40.289206,36.756538,181.356587,45.725934
5,51,10.470229,5.318473,2.051615,27.431829,0.985613,132.197244,39.739223,36.676222,178.472599,45.521088
5,52,10.464445,5.11828,2.060454,27.222544,1.012672,133.506936,40.073793,37.027947,177.861099,43.717528
5,53,9.86525,5.216399,1.851448,27.482023,0.845824,133.584091,39.601993,36.615123,178.033153,44.748828
5,54,10.209718,5.004063,1.983023,27.308641,0.947213,135.534633,40.795243,36.834544,180.130429,45.315199
5,55,9.772392,5.121256,1.891404,27.857336,0.983584,136.17639,40.160563,37.14618,180.68841,44.953048
5,56,9.610958,5.021874,1.939044,27.457321,1.002216,138.169593,40.813666,36.932937,179.979312,45.345692
5,57,10.096726,5.540734,1.820043,27.514211,0.913403,139.820498,40.404662,37.106222,179.693508,45.148422
5,58,10.010211,4.8637,1.923711,27.549223,0.966028,142.395323,40.442039,37.082591,179.75459,45.963997
5,59,10.383338,5.131019,1.924744,28.259456,1.027107,141.855408,40.652499,37.016529,179.648599,44.294318
6,0,9.917864,5.077914,2.000479,24.546366,1.051171,150.207335,34.488984,36.922743,179.52437,43.970742
6,1,9.952506,5.526847,2.00919,24.994323,0.986446,151.888478,34.908734,36.663766,179.509957,46.36099
6,2,9.816548,4.808863,1.995659,25.138003,0.999121,154.638776,36.117004,37.014254,179.513288,45.22023
6,3,10.489936,5.248822,2.114041,24.667914,1.011757,156.108242,35.141519,36.837045,179.890628,44.300639
6,4,10.144383,4.992196,1.898866,24.998269,0.985347,156.963198,35.417554,37.151101,180.225165,44.682574
6,5,9.878685,5.250306,2.203974,25.037002,0.970445,160.563804,35.269045,36.952327,180.642129,45.887131
6,6,9.596119,4.885591,2.137322,24.640715,1.05603,161.652465,35.387883,36.975109,180.084289,45.519659
6,7,9.596705,4.705171,1.997064,25.244518,1.047402,162.492815,36.093585,37.004566,179.943801,46.25894
6,8,10.376132,4.804085,2.039221,25.468695,1.036606,166.271464,36.420213,36.906393,180.372118,43.803999
6,9,9.877043,4.871784,1.971639,25.473461,1.008339,167.198774,36.223136,36.958736,179.554149,45.409036
6,10,10.046547,5.141169,2.048611,25.684146,0.987437,166.779643,36.447856,37.076289,179.040442,43.683766
6,11,10.042656,4.637096,1.950834,25.390416,1.033491,169.995199,35.652962,37.063684,180.693923,44.96635
6,12,9.824939,4.968705,2.069178,25.593706,1.114043,169.867211,36.355359,36.820332,179.337235,45.892048
6,13,9.490267,4.989864,2.165851,25.773389,0.969212,168.912215,36.729029,36.993423,182.340847,46.216391
6,14,10.060102,4.569683,2.112573,25.409687,1.027546,171.925497,36.666992,37.100986,180.515571,43.115797
6,15,9.626277,5.104846,2.023964,25.997761,1.046817,175.046288,36.255084,37.023419,181.400957,44.050896
6,16,10.279674,5.039507,1.872288,25.350716,0.969162,170.866545,35.747836,37.010987,181.128105,44.879305
6,17,10.162171,4.886672,2.01853,25.823914,0.905438,170.86785,36.734917,37.031176,179.1063,45.28516
6,18,9.918445,4.943853,2.040284,25.56706,1.03783,169.745187,36.829653,37.21158,179.764475,45.767778
6,19,9.735724,5.0441,1.829544,25.987133,0.985176,168.05163,37.275381,36.947949,180.37806,45.948768
6,20,9.810465,5.167479,1.938722,25.365807,1.027439,167.411185,37.292584,37.078221,181.361997,43.911803
6,21,9.731548,4.935827,1.924316,25.800602,1.044268,169.47644,37.313969,37.15983,180.98889,44.984956
6,22,9.786598,5.092556,2.046597,25.985312,1.120473,166.783002,36.769866,36.812449,178.453807,44.121486
6,23,10.056617,5.204365,2.193401,25.880255,1.030928,165.622079,38.174789,36.63848,180.371086,46.096137
6,24,10.102919,5.015197,2.042048,26.194441,0.93941,164.143635,37.161059,36.966608,179.222057,45.110896
6,25,9.870925,4.921927,2.043077,26.532913,0.9501,160.472028,37.263291,37.124232,181.345523,43.056094
6,26,9.707805,5.04868,2.041574,26.52154,1.011918,159.934318,37.972466,36.879895,180.398687,43.248877
6,27,10.031084,4.989128,2.027299,25.700417,1.033092,159.673316,37.374072,37.081369,179.84454,44.941263
6,28,10.887688,5.084811,1.848231,26.22273,1.021247,157.464431,37.604923,37.15363,179.832913,45.24312
6,29,9.869293,4.70558,1.945257,26.648592,1.029614,154.225248,37.713807,36.949861,180.481807,46.057663
6,30,9.553663,4.850287,1.928761,26.443306,0.920561,152.989817,38.557988,36.889554,180.473997,47.968715
6,31,9.852253,5.05204,1.898685,26.91263,0.988988,151.846755,37.906755,36.883226,181.219354,42.867939
6,32,9.576531,4.892804,2.078386,26.30764,0.942769,151.003289,38.027077,36.895668,180.347145,43.143407
6,33,9.919802,4.972727,1.833078,26.430436,0.991263,146.67017,38.556824,36.991309,179.046621,45.944114
6,34,10.371031,4.859764,1.879606,26.761921,1.023996,145.865185,37.967897,37.055092,179.643265,46.176553
6,35,10.002235,5.052466,2.005107,26.369448,0.945621,143.965644,38.387662,37.363758,180.987855,45.986347
6,36,9.635389,5.09852,1.931814,26.843283,0.992656,140.852773,38.648929,36.860714,182.71147,44.406742
6,37,10.220595,4.763008,1.909248,27.327453,1.063884,140.846468,38.201887,36.925804,180.538516,45.454007
6,38,9.89189,5.054377,2.150981,26.897418,1.015059,139.836616,40.099777,36.761351,181.917967,43.565849
6,39,9.540801,5.412604,2.096465,26.94255,1.089885,137.815538,40.102812,36.936862,179.822368,46.227969
6,40,9.979626,5.156112,2.034537,26.633415,1.004589,135.878539,40.212256,37.171619,178.822694,44.274888
6,41,9.949458,5.007829,2.063094,27.002965,0.969689,133.7489,39.313794,36.921548,181.520302,46.737589
6,42,9.968439,5.363237,2.013108,27.223213,0.99007,132.557759,40.381567,36.876814,180.632565,43.06666
6,43,10.247323,5.268542,2.089449,27.133418,1.056565,132.624008,39.253327,36.730443,179.685045,45.692705
6,44,10.093198,5.009796,1.971474,27.607837,0.986994,131.053095,39.534848,37.224406,179.610904,44.509225
6,45,9.576785,5.062453,2.051697,26.819184,0.985729,131.823189,39.862947,37.174708,179.368456,46.573904
6,46,9.954808,4.974183,1.931155,27.465903,0.99326,129.907958,40.067596,37.453638,179.357228,43.817824
6,47,9.837293,5.074382,2.0537,27.359056,1.016717,130.569771,40.353286,37.116761,180.221019,44.396499
6,48,9.914461,4.970887,2.003847,27.337922,1.006602,131.072036,39.639146,36.923014,180.643332,43.633287
6,49,9.997482,5.102258,2.056996,27.024927,0.959795,130.970774,39.033249,37.417675,181.146587,43.178632
6,50,9.728805,5.094106,2.006333,26.925737,0.966858,131.888653,39.579804,36.821423,178.950349,44.17581
6,51,10.072776,5.111561,1.940704,27.107511,1.03435,131.29204,40.001369,37.012017,179.930524,42.876107
6,52,9.32667,4.869427,1.944044,27.184143,1.038233,133.197435,41.051283,37.335152,178.715648,44.442128
6,53,10.390954,5.182873,1.988505,27.724417,1.008675,134.896503,41.152041,36.822769,179.607729,45.460446
6,54,10.16075,5.147845,2.052973,27.87106,1.055072,134.518319,41.893393,37.082118,179.044649,44.871826
6,55,9.576402,4.590947,2.128944,27.984754,0.918911,137.449105,39.881228,36.952502,181.82192,44.198091
6,56,9.953632,5.032671,1.925617,27.739774,1.054552,137.089748,41.068862,36.797742,180.392086,45.22663
6,57,10.155774,5.3389,2.004531,27.704271,0.994651,139.011189,40.250193,37.187237,180.755584,46.325715
6,58,10.75309,5.293082,2.020768,27.811002,0.988801,142.205763,41.168886,36.936316,181.357542,44.952916
6,59,10.228789,4.82875,1.958792,27.501911,1.042876,143.96471,41.150566,37.157112,179.727453,43.079827
7,0,9.903851,4.739075,2.078526,24.870896,1.003588,147.194345,35.465408,36.71673,181.228531,45.270548
7,1,10.286399,5.118428,2.085375,24.630333,1.036011,149.596486,35.21325,37.421507,181.411416,45.989205
7,2,10.003243,4.878226,2.087723,24.863601,0.964969,152.360498,35.448366,36.663786,178.889393,45.352527
7,3,9.686152,4.906752,1.943476,25.556504,1.043353,157.300429,35.525599,37.049403,181.554226,46.110167
7,4,9.684757,5.047546,1.981281,24.812321,1.063097,158.179165,35.605508,36.736955,181.292643,43.830419
7,5,9.812059,4.921135,1.983173,25.202907,1.002306,158.211631,35.482075,36.92833,178.969596,46.96176
7,6,9.921576,5.186523,1.83355,25.827369,1.019043,161.018076,35.466714,37.095876,179.76183,44.187372
7,7,10.035486,4.844453,2.156348,25.201256,0.994507,162.692411,35.786013,36.955996,180.442847,45.541257
7,8,10.415242,5.223296,2.014047,25.37491,1.071145,162.030887,36.68061,36.952446,181.695463,45.096587
7,9,10.403083,4.749173,2.051355,25.159948,1.076233,166.319577,35.282688,36.922856,180.997452,45.756762
7,10,9.783607,4.924999,1.890612,25.566848,0.988129,165.513611,36.047983,36.764614,181.514003,44.380158
7,11,10.232795,4.908589,1.941123,25.559447,0.922963,166.362408,36.232118,36.736354,179.699372,44.232589
7,12,9.893692,5.367047,1.938922,25.523815,1.022395,166.416256,36.239906,36.968871,179.986056,46.537182
7,13,10.246358,5.226451,1.885957,25.661445,1.004987,169.455615,36.051537,37.120541,179.631512,45.134573
7,14,9.894647,4.919083,2.066821,25.398356,0.956204,168.181085,37.381103,36.915261,182.389687,45.722987
7,15,9.86342,5.138169,2.090495,26.291535,0.93762,169.286082,37.298185,36.998386,178.258514,44.757338
7,16,9.835543,5.076917,1.989584,25.610899,0.959439,169.059179,37.056279,36.876031,179.892108,44.537211
7,17,9.896025,5.041841,2.080297,26.230831,1.014069,170.393169,37.035917,37.242275,179.326774,44.629559
7,18,10.077286,4.922844,2.018929,25.574989,0.986437,170.514959,37.352831,36.932594,180.352599,44.917065
7,19,9.849385,5.012918,1.966124,26.014682,0.973083,169.954759,36.982973,37.049408,179.23583,46.785879
7,20,10.16594,4.974256,1.878891,26.077536,1.067429,168.308848,37.323965,36.979965,180.976543,43.182745
7,21,10.147628,5.019486,2.097312,25.591064,0.993045,166.758297,37.01681,36.663756,179.845268,45.425253
7,22,10.072426,5.293271,2.037442,25.586076,1.022225,165.777005,37.279607,36.861939,181.489038,45.495473
7,23,10.262149,4.918433,2.082455,25.636965,0.982508,165.650275,37.275363,36.789555,178.168138,43.944799
7,24,10.151045,4.726875,1.932669,26.111992,0.980452,162.599106,38.169864,36.949817,177.742551,45.457139
7,25,9.779177,4.812838,2.223283,26.498602,1.072454,161.464266,38.009254,37.036805,179.724126,45.056947
7,26,9.86178,4.793421,2.041577,26.125786,1.057416,160.316072,37.860231,36.907408,179.822766,47.052576
7,27,9.641614,4.739067,1.813856,26.504756,0.99854,157.161754,37.072028,37.059859,179.963054,45.98981
7,28,10.061493,5.349181,2.162349,25.956293,1.065133,157.634252,38.050974,36.919878,179.078465,43.683627
7,29,9.849742,4.783089,1.978913,26.070697,1.085351,152.216439,37.554416,36.843262,179.840946,46.306444
7,30,9.917381,4.762841,1.895479,26.230415,1.001385,152.108756,37.670116,36.708619,179.704205,45.325132
7,31,10.65724,4.943549,2.014375,26.698577,0.96115,149.30871,37.918522,36.921114,181.337167,44.575933
7,32,10.513914,5.053761,2.057652,26.222652,0.925523,149.306456,38.758077,36.964778,179.043399,44.924132
7,33,10.074475,4.907636,1.810245,26.468965,1.013952,145.929074,38.80785,37.072326,179.746428,44.373743
7,34,9.806737,4.667457,1.892111,27.036863,1.036071,147.298965,39.308328,37.1899,179.597267,44.789269
7,35,9.920838,4.778606,1.847356,26.8695,1.000743,141.688731,37.54113,37.08348,180.762445,45.115918
7,36,10.379998,4.918986,1.944229,26.893856,1.017155,141.519647,38.726588,36.931662,181.15706,45.694597
7,37,10.152094,5.337657,2.028551,26.453851,1.005209,139.842154,39.061194,37.049283,180.528047,44.881792
7,38,9.85314,4.906673,1.897218,26.713827,1.065665,136.315819,39.07099,36.957174,178.984041,44.016374
7,39,10.254249,4.879385,1.936442,27.85904,0.965456,135.10144,39.180609,36.771572,180.980298,45.30832
7,40,8.18524,5.004732,1.887694,26.842733,0.991097,135.337081,39.132226,37.029786,179.89082,45.814124
7,41,9.999809,4.782681,1.708759,26.957952,0.98175,132.253735,39.793884,37.020645,179.908582,45.72942
7,42,9.874243,5.263545,2.122321,26.875674,0.997851,130.427823,38.463563,37.277816,181.438741,44.868091
7,43,10.110477,4.926505,2.035229,27.118693,1.059773,128.997688,39.102734,37.041686,180.797984,45.055064
7,44,10.174086,4.982406,1.906159,26.643875,1.044063,130.304464,39.213853,37.085927,179.771172,46.224023
7,45,10.137977,4.809494,2.08971,26.750498,1.010225,129.809774,39.371338,36.822788,179.233026,45.910234
7,46,9.842357,4.816292,1.906889,26.858465,1.016707,128.815436,40.205901,36.865005,180.680496,45.159049
7,47,10.353856,5.000241,2.086231,27.36104,1.021933,129.767603,39.476874,37.092589,179.685258,45.303694
7,48,10.454749,4.96685,2.007271,26.988016,0.942584,128.444032,39.660171,37.348303,180.18262,44.86112
7,49,10.029296,5.008415,1.938673,26.632881,1.024234,130.014847,41.051907,36.966277,180.256061,45.674584
7,50,10.13011,4.607007,2.242249,27.009941,0.978195,128.969987,40.254021,36.614673,179.676296,45.156765
7,51,10.00765,5.222488,2.07204,27.50619,0.982179,131.511266,40.327851,36.998452,179.810326,46.382699
7,52,9.131018,5.070625,1.793745,27.359657,1.006363,131.11014,40.524097,37.089636,178.085109,44.618531
7,53,10.217024,4.932772,1.996399,27.590747,0.957407,132.028768,40.523879,36.794058,179.283559,45.455848
7,54,10.003529,4.878818,2.029129,27.985744,0.950796,134.97515,39.861033,36.943037,179.11698,43.535114
7,55,9.832586,5.046155,2.015477,28.012607,0.932695,135.841435,41.045178,36.947344,178.930124,44.622653
7,56,10.163093,4.836575,1.890871,27.669214,1.00192,135.172452,40.823631,36.706302,179.737475,42.567923
7,57,10.03333,5.079911,1.929696,27.436729,0.990654,138.173192,41.021984,36.713301,180.944614,44.983005
7,58,10.318938,4.897957,2.116028,27.604557,0.993278,142.98384,40.959371,36.802704,178.676219,44.396784
7,59,9.497934,5.243392,2.039176,28.14666,1.009484,141.094638,40.989859,37.201877,180.417822,44.711413
8,0,9.568809,5.429747,1.986271,25.324265,0.978255,154.349987,34.801875,36.932916,178.481577,44.306049
8,1,9.562432,5.047588,1.915391,25.057396,1.019688,153.493806,34.172533,36.991501,180.867688,45.119482
8,2,9.585159,4.988159,2.002222,24.69283,0.994064,157.197238,36.022529,36.937882,180.835397,44.821264
8,3,10.146414,5.201395,2.008091,25.443787,0.948354,159.174037,34.944704,36.737089,179.147472,45.656065
8,4,10.151491,4.9547,2.155597,24.925586,0.961749,162.314471,34.864285,36.880577,179.88574,45.23449
8,5,9.627813,4.97474,2.059871,25.22658,0.973712,163.874681,36.004847,37.031315,181.929731,43.771158
8,6,9.743386,4.975643,2.182371,25.890974,1.026091,164.121045,34.707248,37.053226,179.565474,44.529608
8,7,9.666329,5.044929,1.843165,25.630042,0.926769,165.909124,36.447953,36.870971,179.341729,45.708499
8,8,9.786474,4.90722,1.992533,25.187236,0.980574,168.24219,35.695476,36.95969,180.819152,44.115203
8,9,9.563063,5.06923,1.958333,25.293586,0.983255,169.594764,36.713865,36.909837,179.030155,44.033897
8,10,10.171185,4.925978,1.970082,25.471239,0.925338,169.863616,36.573792,36.594761,180.310578,44.371491
8,11,10.131917,4.640826,2.306125,25.459159,0.973802,169.636859,35.961443,37.046109,182.833159,45.660472
8,12,10.262075,4.914153,1.935487,25.691397,1.006148,173.037304,35.795631,36.620691,179.709174,44.055324
8,13,9.966944,4.892945,1.954542,26.144906,1.002999,173.053671,36.524646,37.287011,180.491468,44.565668
8,14,10.168495,4.743694,1.98761,25.358097,1.032665,173.84716,36.841939,37.149961,180.308342,44.91044
8,15,9.73469,4.899457,2.025059,25.876311,1.043938,173.247986,36.346927,37.180404,178.727712,44.771576
8,16,9.215999,5.00466,2.018149,25.675972,0.993413,172.440538,37.001723,36.852089,179.797417,46.197222
8,17,9.965621,4.994858,2.004258,25.793342,1.053078,173.527785,37.054094,37.365032,181.974992,45.580363
8,18,9.99984,4.603343,1.903025,26.456164,1.000707,172.746447,36.724345,37.456058,179.03639,44.597298
